frame,t,theta,velocity,acceleration,kinetic_energy,potential_energy,mechanical_energy
187,1.959,-0.13788101090755203,-0.15866629563584822,1.2313348885265347,0.07250398090791088,0.5340818543715248,0.6065858352794357
188,2.003,-0.143116998663535,-0.11899972172688554,0.9015130433855146,0.04078348926069944,0.575344650417993,0.6161281396786924
189,2.044,-0.14486232791552936,-0.04256900614620397,1.8641637946507734,0.005218906418713589,0.5894383149859284,0.594657221404642
190,2.084,-0.14486232791552936,0.0,1.0642251536550984,0.0,0.5894383149859284,0.5894383149859284
191,2.126,-0.143116998663535,0.04155545838081827,0.9894156757337726,0.004973345629170968,0.575344650417993,0.5803179960471639
192,2.166,-0.13788101090755203,0.1308996938995741,2.233605887968894,0.04934802200544632,0.5340818543715248,0.5834298763769711
193,2.212,-0.1308996938995747,0.15176776104298453,0.4536536335523983,0.0663363454809613,0.48144213721654594,0.5477784826975073
194,2.258,-0.12217304763960307,0.18970970130373188,0.8248247882771195,0.10365053981400336,0.41946680715427714,0.5231173469682805
195,2.298,-0.1117010721276371,0.26179938779914924,1.8022421623854323,0.19739208802178687,0.3507115956536072,0.5481036836753941
196,2.338,-0.09773843811168245,0.34906585039886573,2.1816615649929103,0.35091926759428793,0.2685790205424537,0.6194982881367417
197,2.379,-0.08377580409572781,0.34055204916962606,-0.2076536885180411,0.3340100107976584,0.19736504716229167,0.5313750579599501
198,2.423,-0.06806784082777885,0.3569991651806579,0.3737980911598139,0.36705140334629754,0.13031767167054534,0.4973690750168429
199,2.468,-0.05235987755982989,0.34906585039886634,-0.1762958840398124,0.35091926759428915,0.07712320577940662,0.4280424733736958
200,2.513,-0.03490658503988659,0.3878509448876295,0.8618909886391827,0.4332336636966538,0.034281331334982165,0.46751499503163596
201,2.553,-0.017453292519943295,0.436332312998582,1.2120342027738114,0.5483113556160745,0.008570985535050027,0.5568823411511244
202,2.59,0.0017453292519943296,0.5188816695118288,2.2310636895472156,0.7754059784315022,8.571200935243439e-05,0.7754916904408546
203,2.631,0.019198621771937627,0.4256900614620325,-2.2729660499950364,0.521890641871341,0.010370837212047315,0.5322614790833884
204,2.672,0.03665191429188092,0.42569006146202776,-1.1508409401602128e-13,0.5218906418713295,0.037794774427364806,0.5596854162986943
205,2.712,0.054105206811824215,0.43633231299858194,0.2660562884138543,0.5483113556160744,0.08234917005836911,0.6306605256744435
206,2.753,0.06981317007977318,0.3831210553158292,-1.2978355532378745,0.42273141991578617,0.1370835588183413,0.5598149787341274
207,2.794,0.08552113334772216,0.38312105531582935,4.0617915535066774e-15,0.42273141991578655,0.20566918779750454,0.6284006077132911
208,2.835,0.09773843811168245,0.2979830430234224,-2.0765368851806616,0.25572641451695655,0.2685790205424537,0.5243054350594103
209,2.876,0.10995574287564276,0.2979830430234227,8.123583107013355e-15,0.2557264145169571,0.33984843956867095,0.595574854085628
210,2.916,0.12042771838760874,0.26179938779914924,-0.904591380606836,0.19739208802178687,0.40758203145206656,0.6049741194738534
211,2.956,0.1291543646475804,0.2181661564992913,-1.0908307824964476,0.137077838904019,0.4687070026591118,0.6057848415631308
212,2.998,0.13439035240356337,0.12466637514245085,-2.2261852704009493,0.04476011066253587,0.5074222394076452,0.552182350070181
213,3.04,0.13962634015954636,0.12466637514245284,4.7250563250416094e-14,0.044760110662537295,0.5476663779543796,0.5924264886169168
214,3.081,0.1413716694115407,0.0425690061462033,-2.0023748535670656,0.005218906418713423,0.5614206572691813,0.5666395636878948
215,3.121,0.13962634015954636,-0.04363323129985826,-2.155055936151537,0.005483113556160759,0.5476663779543796,0.5531494915105403
216,3.165,0.13788101090755203,-0.039666573908962055,0.09015130433854998,0.00453149880674443,0.5340818543715248,0.5386133531782692
217,3.211,0.13264502315156904,-0.11382582078223949,-1.6121575407234288,0.03731419433304145,0.4943472292364415,0.531661423569483
218,3.254,0.12566370614359174,-0.16235620948784363,-1.1286136908279993,0.07591547162667042,0.4437467605874946,0.5196622322141651
219,3.295,0.11519173063162574,-0.25541403687721975,-2.2697031070579583,0.18788063107368316,0.3729489412845699,0.560829572358253
220,3.336,0.10471975511965978,-0.2554140368772191,1.624716621402671e-14,0.18788063107368222,0.3082814337713469,0.4961620648450291
221,3.375,0.09075712110370514,-0.35801625681934846,-2.630826152362282,0.3691458436231805,0.23160629100654623,0.6007521346297267
222,3.416,0.07679448708775051,-0.34055204916962567,0.4259562841395809,0.3340100107976577,0.1658569578796177,0.4998669686772754
223,3.456,0.061086523819801536,-0.392699081698724,-1.3036758132274564,0.4441321980490207,0.1049645918497547,0.5490967898987754
224,3.498,0.04363323129985824,-0.41555458380817123,-0.5441786216535027,0.4973345629170693,0.05356152083663603,0.5508960837537054
225,3.54,0.026179938779914945,-0.41555458380817545,-1.0044874984703842e-13,0.49733456291707945,0.01928410553552009,0.5166186684525995
226,3.581,0.008726646259971648,-0.4256900614620325,-0.24720677204529382,0.521890641871341,0.0021427871791467133,0.5240334290504878
227,3.621,-0.008726646259971648,-0.436332312998582,-0.26605628841373774,0.5483113556160745,0.0021427871791467133,0.5504541427952212
228,3.663,-0.026179938779914945,-0.4155545838081756,0.49470783786682077,0.49733456291707984,0.01928410553552009,0.5166186684526
229,3.705,-0.041887902047863905,-0.37399912542735386,0.9894156757338451,0.40284099596282563,0.04936291162072471,0.45220390758355034
230,3.746,-0.05759586531581287,-0.3831210553158292,-0.2224860948408619,0.42273141991578617,0.09331460168223342,0.5160460215980196
231,3.788,-0.07330382858376185,-0.3739991254273582,0.2171888068683579,0.4028409959628349,0.15112833129817577,0.5539693272610107
232,3.832,-0.08726646259971647,-0.31733259127169583,1.2878757762650526,0.29001592363164236,0.2141441259474011,0.5041600495790435
233,3.874,-0.09948376736367678,-0.29088820866571985,0.6296281572851385,0.24369393582936394,0.27824878931799496,0.521942725147359
234,3.914,-0.10995574287564276,-0.26179938779914924,0.7272205216642645,0.19739208802178687,0.33984843956867095,0.5372405275904578
235,3.955,-0.11868238913561441,-0.21284503073101615,1.194008708978858,0.13047266046783518,0.39586743820301223,0.5263400986708474
236,3.997,-0.12391837689159739,-0.1246663751424525,2.099491799727715,0.04476011066253705,0.43152172910654746,0.4762818397690845
237,4.041,-0.1291543646475804,-0.11899972172688528,0.12878757762652648,0.04078348926069926,0.4687070026591118,0.5094904919198111
238,4.083,-0.1308996938995747,-0.04155545838081695,1.843911032049254,0.004973345629170652,0.48144213721654594,0.4864154828457166
239,4.124,-0.1308996938995747,0.0,1.013547765385792,0.0,0.48144213721654594,0.48144213721654594
240,4.166,-0.1291543646475804,0.04155545838081607,0.9894156757336994,0.004973345629170441,0.4687070026591118,0.47368034828828226
241,4.209,-0.12566370614359174,0.08117810474392381,0.9214568921653121,0.018978867906668542,0.4437467605874946,0.46272562849416315
242,4.252,-0.11868238913561441,0.16235620948784427,1.8878629010213994,0.07591547162667103,0.39586743820301223,0.4717829098296833
243,4.293,-0.1117010721276371,0.170276024584811,0.19316622187723576,0.08350250269941262,0.3507115956536072,0.43421409835301983
244,4.334,-0.10122909661567112,0.2554140368772222,2.076536885180787,0.18788063107368677,0.28808913451817786,0.47596976559186466
245,4.374,-0.0890117918517108,0.3054326190990075,1.2504645555446312,0.26867256425187663,0.2227898357958624,0.491462400047739
246,4.415,-0.07679448708775051,0.29798304302341916,-0.18169697745337218,0.255726414516951,0.1658569578796177,0.42158337239656873
247,4.457,-0.06283185307179587,0.33244366704654055,0.8204910481695605,0.3182941202669312,0.11104625235333236,0.4293403726202636
248,4.5,-0.0471238898038469,0.3653014713476491,0.7641349837467083,0.38432207511002103,0.062472508540145036,0.44679458365016606
249,4.541,-0.031415926535897934,0.383121055315825,0.4346239992237985,0.42273141991577695,0.027768414106381062,0.450499834022158
250,4.584,-0.015707963267948967,0.36530147134765667,-0.41440892949229435,0.3843220751100369,0.006942531768054094,0.391264606878091
251,4.627,0.0017453292519943296,0.4058905237196101,0.9439314505105415,0.4744716976666925,8.571200935243439e-05,0.47455740967604493
252,4.668,0.017453292519943295,0.383121055315825,-0.555352887897192,0.42273141991577695,0.008570985535050027,0.431302405450827
253,4.708,0.03316125578789226,0.39269908169872375,0.23945065957246803,0.4441321980490202,0.030939207834425053,0.47507140588344526
254,4.749,0.048869219055841226,0.3831210553158333,-0.23361039958269708,0.42273141991579527,0.06718485988332852,0.4899162797991238
255,4.79,0.0645771823237902,0.3831210553158252,-1.976738556039895e-13,0.42273141991577734,0.117298998609472,0.5400304185252494
256,4.83,0.07853981633974483,0.3490658503988654,-0.851380122923994,0.35091926759428727,0.17347766070147722,0.5243969282957645
257,4.873,0.09075712110370514,0.28412336660372717,-1.510290320817163,0.23249113185667952,0.23160629100654623,0.46409742286322575
258,4.917,0.10122909661567112,0.2379994434537744,-1.0482709806807542,0.1631339570428023,0.28808913451817786,0.45122309156098017
259,4.96,0.1117010721276371,0.24353431423176608,0.12871792506957325,0.17080981116000934,0.3507115956536072,0.5215214068136166
260,5.001,0.11868238913561441,0.170276024584811,-1.7867875523647418,0.08350250269941262,0.39586743820301223,0.47936994090242485
261,5.046,0.12566370614359174,0.15514037795505198,-0.33634770288353444,0.06931738619146477,0.4437467605874946,0.5130641467789594
262,5.087,0.1291543646475804,0.08513801229240751,-1.7073747722596426,0.020875625674854143,0.4687070026591118,0.48958262833396593
263,5.123,0.1308996938995747,0.04848136811095225,-1.0182401161515215,0.006769275995259815,0.48144213721654594,0.4882114132118058
264,5.165,0.1291543646475804,-0.04155545838081695,-2.143733964089752,0.004973345629170652,0.4687070026591118,0.4736803482882825
265,5.214,0.12740903539558607,-0.03561896432641466,0.12115293988576006,0.0036538865846968325,0.45614186435756177,0.4597957509422586
266,5.262,0.12217304763960307,-0.10908307824964766,-1.5305023734007146,0.034269459726006014,0.41946680715427714,0.4537362668802832
267,5.302,0.11519173063162574,-0.17453292519943303,-1.6362461737446328,0.08772981689857215,0.3729489412845699,0.4606787581831421
