frame,t,theta,velocity,acceleration,kinetic_energy,potential_energy,mechanical_energy
193,2.212,-0.12684476010973983,0.2896027663060413,1.2392733062721581,0.24154491528608135,0.4521158520427202,0.6936607673288016
194,2.258,-0.11225999226530876,0.3434247504346758,1.0967801244320665,0.3396688105280237,0.3542264011507134,0.6938952116787371
195,2.298,-0.09768248201947101,0.38450103255942775,0.9543578493302317,0.42578220683308643,0.26827182549960443,0.6940540323326909
196,2.338,-0.081579987314775,0.41957462016878855,0.7970364760653518,0.5070034422425755,0.18716017469325813,0.6941636169358336
197,2.379,-0.06375548375666018,0.4487230388549606,0.6228910763025699,0.5798948129257838,0.11433390285290329,0.694228715778687
198,2.423,-0.04347184389939239,0.4718068774988758,0.4247199148970636,0.6410929814070888,0.053166097012389314,0.6942590784194781
199,2.468,-0.02188115238336453,0.48619683227184946,0.21377885878547143,0.680795595968201,0.013471318520585227,0.6942669144887863
200,2.513,0.00014172807179063855,0.4909835957016475,-0.0013846832613945384,0.6942668867945823,5.651956495015043e-07,0.6942674519902318
201,2.553,0.01972883853567511,0.48709582119233225,-0.1927507524935458,0.6833155363863336,0.01095156037667123,0.6942670967630048
202,2.59,0.03757944423262801,0.4767260749874158,-0.36715117015277565,0.6545311216499727,0.03973165420813542,0.6942627758581081
203,2.631,0.056763587542311554,0.45780467768484606,-0.5545802502883839,0.6036051539811622,0.09063795700417097,0.6942431109853332
204,2.672,0.07501675664272205,0.4313748693345826,-0.7329137123993944,0.5359227203330732,0.15827048832197246,0.6941932086550456
205,2.712,0.09164126395283341,0.39876740438182695,-0.8953351488191824,0.45796447525656814,0.2361376479336853,0.6941021231902534
206,2.753,0.10719451221815594,0.3588889878404631,-1.0472903843713834,0.3709477601082779,0.3230102139594188,0.6939579740676967
207,2.794,0.1209896734672837,0.31312446708796776,-1.1820691097753617,0.28237516384067657,0.41139007611718503,0.6937652399578615
208,2.835,0.13280049457049486,0.2622244216836141,-1.2974608319537348,0.19803354430264086,0.4955050390328684,0.6935385833355092
209,2.876,0.1424332673723763,0.20702365843884726,-1.3915730222281164,0.12343333004180494,0.5698697204586,0.6933030505004049
210,2.916,0.14958084697226529,0.14988965453566624,-1.4614048749190318,0.06470469658604555,0.6283897882176035,0.6930944848036491
211,2.956,0.15439322314304718,0.0904156262086079,-1.508421790107571,0.023543958132560744,0.6693922007907157,0.6929361589232764
212,2.998,0.15685126273297445,0.026465724440025973,-1.5324368369011603,0.0020172515619899176,0.690832117142643,0.692849368704633
213,3.04,0.15660996384847853,-0.03793964033847719,-1.5300793467996352,0.0041455189699574554,0.688712552343045,0.6928580713130024
214,3.081,0.1537744203543116,-0.10019019705181936,-1.5023760868616243,0.028909657685613294,0.6640477080488035,0.6929573657344168
215,3.121,0.1485769094599874,-0.15934672822330348,-1.4515964054240766,0.07312717381095746,0.6199984742701405,0.693125648081098
216,3.165,0.14018480329289207,-0.22151118694327945,-1.3696055281715553,0.14131355311013905,0.5520489478687295,0.6933625009788685
217,3.211,0.12858381294528656,-0.2820104453384294,-1.2562638524754497,0.2290460868863403,0.46458072863367744,0.6936268155200177
218,3.254,0.11533417240890789,-0.33332390800681794,-1.12681486443503,0.31998190362894036,0.3738708376455013,0.6938527412744416
219,3.295,0.10075947679900127,-0.3766635560369874,-0.9844200883262424,0.4086012512057149,0.28542459771365464,0.6940258489193696
220,3.336,0.08453223457776819,-0.4138255808508251,-0.8258799318247952,0.4932046407355856,0.20094311191351635,0.694147752649102
221,3.375,0.06780567481585549,-0.44288423128153465,-0.6624614429509081,0.5649017538753673,0.12931614129621186,0.6942178951715792
222,3.416,0.04914104660334184,-0.4663390147199588,-0.4801080253146498,0.626319580751948,0.06793419872183833,0.6942537794737864
223,3.456,0.030152460442776804,-0.4818531810513952,-0.29458953852592934,0.6686855656973241,0.025579948159492154,0.6942655138568162
224,3.498,0.009713252490625783,-0.49004419660898835,-0.0948984768334139,0.6916127461348286,0.0026546849834459506,0.6942674311182745
225,3.54,-0.010893116093214413,-0.48980177573115813,0.10642574423070482,0.6909286449870596,0.003338773988067804,0.6942674189751274
226,3.581,-0.030830736866516058,-0.48143365798051807,0.30121629918586185,0.667521697065127,0.026743636429028453,0.6942653334941554
227,3.621,-0.04979729128382764,-0.46565838600304543,0.48651953584299606,0.6244926694702885,0.0697603649260854,0.6942530343963739
228,3.663,-0.06887032057482766,-0.44127632474302375,0.6728630320160661,0.5608074089626863,0.1334072999387007,0.694214708901387
229,3.705,-0.08675812315592266,-0.40930009981178717,0.8476268632333643,0.48247652651310413,0.21165811344077254,0.6941346399538767
230,3.746,-0.10278207482233107,-0.3712860003782462,1.0041808710141744,0.3970174869414001,0.29698837429038455,0.6940058612317846
231,3.788,-0.11744691724879948,-0.32603661268258,1.1474563815207708,0.30614363369144837,0.3876778822198224,0.6938215159112708
232,3.832,-0.13063835898205237,-0.2726289542840272,1.2763367672546515,0.21406045453632636,0.47952443622652025,0.6935848907628466
233,3.874,-0.14093180024949256,-0.21683074485630105,1.3769036884375423,0.13540484711502238,0.5579382169113765,0.6933430640263989
234,3.914,-0.14848236226302886,-0.16020543437178514,1.450672679309792,0.07391744986248679,0.6192111007357004,0.6931285505981872
235,3.955,-0.15381519799535548,-0.09957676754145058,1.502774484414623,0.028556733985931764,0.6643992421180869,0.6929559761040186
236,3.997,-0.1566618750476903,-0.03578454238245386,1.5305865192159342,0.0036879364037423136,0.6891682660862587,0.692856202490001
237,4.041,-0.15675216213139015,0.03168705484121903,1.5314686240236817,0.0028917200001900164,0.6899612276955898,0.6928529476957798
238,4.083,-0.15407630876113973,0.09555148001973722,1.5053255365963352,0.026294645761811255,0.6666524059347849,0.6929470516965962
239,4.124,-0.14890591721820476,0.15631746310843161,1.4548108112218605,0.07037322990524893,0.622742274677855,0.693115504583104
240,4.166,-0.1410781242999989,0.21589908402406316,1.3783332744109893,0.1342437537093969,0.5590954665852881,0.693339220294685
241,4.209,-0.13055003759876022,0.273041986073844,1.2754738673398873,0.21470954733834977,0.4788771868814943,0.6935867342198441
242,4.252,-0.11766714782780055,0.32525987914779264,1.1496080342776114,0.30468668827172163,0.3891314742072164,0.693818162478938
243,4.293,-0.10340304169320015,0.3695976199325071,1.0102477173425655,0.39341491390014904,0.3005845692610117,0.6939994831611607
244,4.334,-0.08744303209046508,0.4078736252479885,0.8543184235238438,0.4791193752180572,0.21501102143617376,0.6941303966542309
245,4.374,-0.0704879948514896,0.43877361078459765,0.6886677096990533,0.5544641707803463,0.1397454057433805,0.6942095765237268
246,4.415,-0.05196944489993903,0.4633336214880886,0.5077414766724043,0.61827276902765,0.07597758048541392,0.694250349513064
247,4.457,-0.03211809601419834,0.48061068252994305,0.3137937980587178,0.6652414891062653,0.029023467771992967,0.6942649568782583
248,4.5,-0.011224336310394637,0.48972870750795194,0.1096617657525556,0.6907225160373384,0.0035448987354393087,0.6942674147727776
249,4.541,0.008891669977555574,0.49019654605021196,-0.08687161568071795,0.6920428428275258,0.0022245945059462405,0.6942674373334721
250,4.584,0.02982652402010005,0.4820513303564979,-0.2914051396763775,0.669235637083592,0.02502995922486388,0.6942655963084559
251,4.627,0.05022338058969504,0.4652110888062979,-0.49068242836132053,0.6232935085872227,0.07095902600562486,0.6942525345928475
252,4.668,0.06883301469039663,0.44133319009852257,-0.672498553525175,0.5609519558857113,0.1332628671939872,0.6942148230796985
253,4.708,0.0859030870513453,0.41105830745897376,-0.8392731604916436,0.48663052453738426,0.20750927355981336,0.6941397980971976
254,4.749,0.10200593975898867,0.3733713550033929,-0.9965980314453192,0.4014897659627606,0.292523906244589,0.6940136722073496
255,4.79,0.11643580273465802,0.32956077440801773,-1.1375777927176087,0.3127976756018276,0.3810389962085693,0.6938366718103969
256,4.83,0.12867503857392004,0.28160362755754653,-1.2571551268671988,0.22838573679427981,0.4652392592577426,0.6936249960520224
257,4.873,0.13958707863226041,0.225168846347734,-1.3637657582371843,0.14601890697283995,0.5473589248558414,0.6933778318286813
258,4.917,0.14814525893899083,0.16322599093650575,-1.4473791798339404,0.07673104545754826,0.6164078089188042,0.6931388543763525
259,4.96,0.1538067748617251,0.09970380174009279,-1.502692190399054,0.02862964247451186,0.6643266207656202,0.692956263240132
260,5.001,0.1566221653680784,0.03744430888940713,-1.530198555646126,0.00403797965243136,0.6888196525680996,0.692857632220531
261,5.046,0.15675483533781515,-0.031557590389046326,-1.5314947412504538,0.0028681387521489474,0.6899847124904751,0.6928528512426241
262,5.087,0.15417905223347805,-0.09391835525829414,-1.5063293403210805,0.025403493468738665,0.66754003414463,0.6929435276133687
263,5.123,0.14983005014456446,-0.1474378795847076,-1.4638395899123948,0.06260523360893205,0.6304814178758308,0.6930866514847629
264,5.165,0.14236617747202918,-0.2074740276971405,-1.390917553901725,0.12397095984635659,0.5693339057937736,0.6933048656401302
265,5.214,0.13057311476078284,-0.2729341538208407,-1.2756993312128484,0.21453999068706714,0.47904626222354374,0.6935862529106109
266,5.262,0.11605451929323475,-0.33087212461296567,-1.1338526534949034,0.3152919249961859,0.37855036047444246,0.6938422854706283
267,5.302,0.10194818754249882,-0.3735254310506027,-0.9960337922902134,0.40182119320763104,0.2921930531375598,0.6940142463451908
